CaseId,Evaluation
200450,0.35651377574223847
200451,0.2907621397070482
200452,0.0
200453,0.022394238776151418
200454,0.0
200455,0.0
200456,0.0
200457,0.0
200458,0.25901020671580277
200459,1.0
200460,0.0
200461,0.1981364809414761
200462,0.0
200463,0.09601133412793564
200464,1.0
200465,0.5720654202102861
200466,0.0
200467,0.0
200468,0.0
200469,0.0
200470,0.0
200471,0.349830034453612
200472,0.5647829609833025
200473,0.0501318709778009
200474,0.0
200475,0.0012711136869329503
200476,0.0
200477,0.7633516973101421
200478,0.0
200479,0.6907743678363879
200480,0.0
200481,0.0
200482,0.0
200483,0.0
200484,0.0
200485,0.0
200486,0.9402227359569943
200487,0.0
200488,0.0
200489,0.29096728505274505
200490,0.0
200491,0.0857395547329288
200492,0.12123707031403934
200493,0.0
200494,0.0
200495,0.0
200496,0.010885074576286678
200497,0.57960096661553
200498,0.0
200499,0.0
200500,0.994
200501,0.0
200502,0.1346965969131656
200503,0.0950885558757896
200504,0.0
200505,0.0
200506,0.0
200507,0.0
200508,0.3883118186191986
200509,0.0
200510,0.0
200511,0.0
200512,0.27228319790201444
200513,0.0
200514,0.03854115532822668
200515,0.0
200516,0.0
200517,0.0
200518,0.0
200519,0.0
200520,0.0
200521,0.0
200522,0.0
200523,0.0
200524,0.0012711136869329503
200525,0.08948359113238016
200526,0.5543607090472984
200527,0.727482542822045
200528,0.16177176453378928
200529,0.7480084464577791
200530,0.0
200531,0.0
200532,0.14902311983607366
200533,0.0
200534,0.27680592820406014
200535,0.004848289323820416
200536,0.6903697116780708
200537,0.0
200538,0.0
200539,0.14675695640781233
200540,0.0
200541,0.0
200542,0.0
200543,0.0
200544,0.0
200545,0.6273237761733481
200546,0.3913553482498383
200547,0.0
200548,0.0
200549,0.0
200550,0.0
200551,1.0
200552,0.06563227692838387
200553,0.0
200554,0.0
200555,0.12123707031403934
200556,0.3759086606935768
200557,0.6784279467780243
200558,0.0
200559,0.0
200560,0.055269342604783625
200561,0.0
200562,0.0
200563,0.0012711136869329503
200564,0.23405238095238098
200565,0.0501318709778009
200566,0.0
200567,0.0
200568,0.12123707031403934
200569,0.7724768225357802
200570,0.016010107884476692
200571,0.0
200572,0.0
200573,0.0
200574,0.20725714285714283
200575,0.0
200576,0.0
200577,0.02466072642369752
200578,0.0
200579,0.4046951880550122
200580,0.0
200581,0.0
200582,0.5720654202102861
200583,0.0
200584,0.3043086742340517
200585,0.0
200586,0.0
200587,0.0
200588,0.0
200589,0.0
200590,0.9445604617604615
200591,0.33168256738017216
200592,0.8384882156222403
200593,0.022440932208288515
200594,0.0
200595,0.3883118186191986
200596,0.25499358009394457
200597,0.0
200598,0.0017759686467433522
200599,0.0
200600,0.1981364809414761
200601,0.0
200602,0.5541844364276077
200603,0.4828087290393871
200604,0.0
200605,0.0
200606,0.0
200607,0.0
200608,0.0
200609,0.1981364809414761
200610,0.0
200611,0.012851514467739984
200612,0.3611732943665684
200613,0.010885074576286678
200614,0.0
200615,0.0
200616,0.5647829609833025
200617,0.0
200618,0.0
200619,0.0
200620,0.15960410545300227
200621,0.0
200622,0.0
200623,0.0011901606145596044
200624,0.0
200625,0.08029826995239045
200626,0.0
200627,0.12123707031403934
200628,0.009422004178753622
200629,0.0
200630,0.0
200631,0.14133576506971265
200632,0.0
200633,0.0
200634,0.08677064219749993
200635,0.37272658895620664
200636,0.35651377574223847
200637,0.0
200638,0.0
200639,0.0
200640,0.0
200641,0.0
200642,0.7346200982230097
200643,0.252491566829439
200644,0.0
200645,0.16364789027795196
200646,0.0
200647,0.02466072642369752
200648,0.0
200649,0.9937499999999999
200650,0.0
200651,0.0
200652,0.0
200653,0.003509516028982537
200654,0.1346965969131656
200655,0.0
200656,0.0
200657,0.0
200658,0.055269342604783625
200659,0.0
200660,0.0
200661,0.0
200662,1.0
200663,0.0
200664,0.7082615657808259
200665,1.0
200666,0.0
200667,0.1981364809414761
200668,0.010885074576286678
200669,0.010667404641075299
200670,0.0
200671,0.13432604031100784
200672,0.0
200673,0.3883118186191986
200674,0.0
200675,0.12123707031403934
200676,0.0
200677,0.1346965969131656
200678,0.0
200679,0.0
200680,0.5259072360475057
200681,0.0501318709778009
200682,0.006785539050300697
200683,0.0
200684,0.0
200685,0.002
200686,0.1346965969131656
200687,0.0
200688,0.0
200689,0.0
200690,0.0
200691,0.0
200692,1.0
200693,0.05649919646697201
200694,0.40713612119309145
200695,0.0
200696,0.0
200697,1.0
200698,0.0
200699,0.0
200700,0.1346965969131656
200701,0.7660866963034374
200702,0.0
200703,1.0
200704,0.0
200705,0.0
200706,0.0
200707,0.0
200708,0.3913553482498383
200709,0.0
200710,0.0
200711,0.0
200712,0.25901020671580277
200713,0.0
200714,0.839488292202097
200715,0.0022666666666666664
200716,0.9736380952380952
200717,0.4046951880550122
200718,0.0
200719,1.0
200720,0.0
200721,0.0
200722,0.0
200723,0.0
200724,0.0
200725,0.0
200726,0.0
200727,0.0
200728,0.0
200729,0.0
200730,0.2907563344223628
200731,0.0
200732,0.0042103340321949755
200733,0.2907563344223628
200734,0.0
200735,0.0
200736,0.9599733367059455
200737,0.444311137065549
200738,0.0
200739,1.0
200740,0.25901020671580277
200741,0.968018680004322
200742,0.0
200743,0.0
200744,0.0
200745,1.0
200746,0.0
200747,0.0
200748,0.621910081608241
200749,0.0
200750,0.0
200751,0.14902311983607366
200752,0.7327374379263423
200753,0.0
200754,0.1346965969131656
200755,0.0
200756,0.0
200757,0.6730830849511215
200758,0.0
200759,0.0
200760,0.0
200761,0.0
200762,0.6160837974211992
200763,0.009422004178753622
200764,0.0
200765,0.0
200766,0.0
200767,0.03855159369528516
200768,0.016162657550211658
200769,0.0
200770,0.0
200771,0.0
200772,0.30846170362833236
200773,0.9024372599805688
200774,0.010109500026039827
200775,0.0
200776,0.0
200777,0.0
200778,0.0
200779,0.0
200780,0.0
200781,0.0
200782,0.3094591850261457
200783,0.0
200784,0.0
200785,0.0
200786,0.0
200787,0.0
200788,0.0
200789,0.0
200790,0.0
200791,0.1981364809414761
200792,0.7839936156862879
200793,0.0
200794,0.0
200795,0.0
200796,0.4096864135699364
200797,0.0
200798,0.0
200799,0.0
200800,0.0
200801,0.0
200802,0.0
200803,0.0
200804,0.12343675639918068
200805,0.0
200806,0.0
200807,0.1346965969131656
200808,0.27717933475151324
200809,0.0
200810,0.0
200811,0.0
200812,0.0
200813,0.0
200814,0.06501569311333286
200815,0.0
200816,0.0017759686467433522
200817,0.0
200818,0.0
200819,0.0
200820,0.0
200821,0.0
200822,0.0012711136869329503
200823,1.0
200824,0.1981364809414761
200825,0.003509516028982537
200826,0.0
200827,0.0
200828,0.0
200829,0.0
200830,0.6642367204352724
200831,0.0
200832,0.1346965969131656
200833,0.0
200834,0.46728228900472374
200835,0.0
200836,0.0
200837,0.0
200838,0.0
200839,0.7025318830934993
200840,0.17206153291153323
200841,0.0
200842,0.0
200843,0.0
200844,0.0
200845,0.5720654202102861
200846,0.017589360639360643
200847,0.36513556646592443
200848,0.8928551999943644
200849,0.0501318709778009
200850,0.0
200851,0.011790452490541085
200852,0.0
200853,0.0
200854,0.0
200855,0.034761899838114514
200856,0.0
200857,0.8587077702914927
200858,0.03966666666666666
200859,0.12343675639918068
200860,0.9194074865588926
200861,0.005273639930151886
200862,0.0
200863,0.022394238776151418
200864,0.7082615657808259
200865,0.7239792810933341
200866,0.0
200867,0.0
200868,0.14902311983607366
200869,0.0
200870,0.651826800286847
200871,0.0
200872,0.48287142857142845
200873,0.0
200874,0.01793913043478261
200875,0.7743050933095748
200876,0.0
200877,1.0
200878,0.0
200879,0.2148866809072026
200880,0.0
200881,0.0
200882,0.0
200883,0.0
200884,0.0
200885,0.0
200886,0.0
200887,0.034761899838114514
200888,0.004324642595325812
200889,0.0
200890,0.0
200891,0.0
200892,0.0
200893,0.3913553482498383
200894,0.13203084823673092
200895,0.0
200896,0.1483179881751288
200897,0.0
200898,0.0005
200899,0.0
200900,0.0
200901,0.0
200902,0.0
200903,0.0
200904,0.1346965969131656
200905,0.0
200906,0.0012711136869329503
200907,0.1346965969131656
200908,0.0
200909,0.0
200910,0.0
200911,0.0
200912,0.0
200913,0.0
200914,0.0
200915,0.0
200916,0.0
200917,1.0
200918,0.0
200919,1.0
200920,0.004848289323820416
200921,0.0501318709778009
200922,0.7743050933095748
200923,0.1981364809414761
200924,0.0
200925,0.0
200926,1.0
200927,0.27228319790201444
200928,0.0
200929,0.308199157724944
200930,1.0
200931,0.09468727326590852
200932,0.0
200933,0.0
200934,0.0
200935,0.055269342604783625
200936,0.0
200937,0.0
200938,0.0
200939,0.8292429070929078
200940,0.0
200941,0.16177176453378928
200942,0.0
200943,0.14606376198897658
200944,0.0
200945,0.0
200946,0.12123707031403934
200947,0.30846170362833236
200948,1.0
200949,0.7022234333115824
200950,0.005273639930151886
200951,0.0
200952,0.7480084464577791
200953,0.0
200954,0.0
200955,0.6249473134889934
200956,0.0
200957,0.0
200958,0.13877078199941645
200959,0.0
200960,0.0
200961,0.9989473684210527
200962,0.0
200963,0.0
200964,0.0
200965,0.04321839668050723
200966,0.0
200967,0.12343675639918068
200968,0.0
200969,0.0
200970,0.0
200971,0.0
200972,0.0
200973,0.0
200974,0.7743050933095748
200975,0.16364789027795196
200976,0.0
200977,0.0
200978,0.24977794312602575
200979,0.0
200980,0.7082615657808259
200981,0.7672793109914239
200982,0.0
200983,0.14606376198897658
200984,0.14902311983607366
200985,0.0
200986,0.42412156177156135
200987,0.8007554949384982
200988,0.0
200989,0.19255656565656573
200990,0.012433333333333334
200991,0.0016666666666666666
200992,0.8686037735007971
200993,0.079535060736593
200994,0.0
200995,0.0
200996,0.0
200997,0.0
200998,0.0
200999,0.12123707031403934
201000,0.0
201001,0.0
201002,0.0
201003,0.829810833610834
201004,0.0
201005,0.0
201006,0.0
201007,0.37272658895620664
201008,0.0
201009,0.1483179881751288
201010,0.13877078199941645
201011,0.3566458788536762
201012,0.034761899838114514
201013,0.0
201014,0.0
201015,0.1279398148412422
201016,0.0
201017,0.010066666666666666
201018,0.0
201019,0.0
201020,0.12123707031403934
201021,0.9599733367059455
201022,0.0
201023,0.13432604031100784
201024,0.0
201025,0.0
201026,0.0
201027,1.0
201028,0.0
201029,0.0
201030,0.0
201031,0.0
201032,0.0
201033,1.0
201034,0.0
201035,0.0
201036,0.3505865079365081
201037,0.0
201038,0.0
201039,0.7082615657808259
201040,0.7480084464577791
201041,0.012851514467739984
201042,0.7480084464577791
201043,0.0
201044,0.11371428571428571
201045,0.0
201046,0.30846170362833236
201047,0.0
201048,0.22197967320729906
201049,0.010885074576286678
201050,0.0
201051,0.24977794312602575
201052,0.034761899838114514
201053,0.7743050933095748
201054,0.0
201055,0.0
201056,0.5004366603133521
201057,0.0
201058,0.0
201059,0.002
201060,0.011337151737151736
201061,0.0
201062,0.0
201063,0.0
201064,0.0
201065,0.0
201066,0.0
201067,0.0
201068,0.14902311983607366
201069,0.9285904761904761
201070,0.0
201071,0.0
201072,0.0
201073,0.8270959225826268
201074,0.3497424911331387
201075,1.0
201076,0.5079438561438562
201077,0.1346965969131656
201078,0.7480084464577791
201079,0.0
201080,0.0
201081,0.0
201082,0.012851514467739984
201083,0.0
201084,0.0
201085,0.0
201086,0.0
201087,1.0
201088,0.0
201089,0.5101222890942698
201090,0.0
201091,0.10210553780736163
201092,0.0
201093,0.0
201094,1.0
201095,0.15535800015546078
201096,0.0
201097,0.0
201098,0.1483179881751288
201099,0.1346965969131656
201100,0.7868503265558298
201101,0.37272658895620664
201102,0.14902311983607366
201103,0.4293067501047149
201104,1.0
201105,0.0
201106,0.0
201107,0.19346683316683327
201108,0.0
201109,0.0
201110,0.0
201111,0.0
201112,0.435121154255317
201113,0.0
201114,0.0
201115,0.0
201116,0.0
201117,0.1483179881751288
201118,0.0
201119,0.0
201120,0.0
201121,0.9402227359569943
201122,0.4046951880550122
201123,0.0
201124,0.055269342604783625
201125,0.0
201126,0.0
201127,0.0
201128,0.9640560535286703
201129,0.4958896441130415
201130,0.0012711136869329503
201131,0.37272658895620664
201132,0.0
201133,0.0
201134,0.05649919646697201
201135,0.0
201136,0.0
201137,0.0
201138,0.0
201139,0.0017759686467433522
201140,0.0
201141,0.0
201142,0.37543552649189404
201143,0.0
201144,0.8944060513051507
201145,0.1346965969131656
201146,0.009180803723219954
201147,0.0
201148,0.055269342604783625
201149,0.14902311983607366
201150,0.0
201151,0.7724768225357802
201152,0.36446511482885663
201153,0.14902311983607366
201154,0.0017759686467433522
201155,0.0
201156,0.10171759763331863
201157,0.0
201158,0.2907621397070482
201159,0.0
201160,0.15535800015546078
201161,0.0
201162,0.024
201163,0.0012711136869329503
201164,0.0
201165,0.0
201166,0.0
201167,0.0
201168,0.0
201169,0.0
201170,0.37272658895620664
201171,0.7672793109914239
201172,1.0
201173,0.5412271138954914
201174,0.0
201175,0.1346965969131656
201176,0.0
201177,0.0
201178,0.0
201179,0.2188924842566806
201180,0.0
201181,0.48182072266026993
201182,0.5947607943226008
201183,0.0
201184,1.0
201185,0.0
201186,0.0012711136869329503
201187,0.0
201188,0.0
201189,0.968018680004322
201190,0.12123707031403934
201191,0.0
201192,0.0
201193,0.02456736534990005
201194,0.12123707031403934
201195,0.0
201196,0.0
201197,0.0
201198,0.0
201199,0.0
201200,0.6730306748806754
201201,0.0
201202,0.0
201203,0.1398095238095238
201204,0.09601133412793564
201205,0.0
201206,0.0
201207,0.0
201208,0.3883118186191986
201209,0.8889105776991367
201210,0.12991596482674078
201211,0.0
201212,0.0012711136869329503
201213,0.0
201214,0.0
201215,0.0
201216,0.0
201217,0.00267431626279645
201218,0.0
201219,0.0
201220,0.02235801152910321
201221,0.2148866809072026
201222,0.0
201223,0.0
201224,0.0
201225,0.0
201226,0.0
201227,0.0
201228,0.04801660561660562
201229,0.004
201230,0.0
201231,0.0
201232,0.0
201233,0.0
201234,0.0
201235,0.04567738808378169
201236,0.022394238776151418
201237,0.0
201238,0.0
201239,0.0
201240,0.7672793109914239
201241,0.0
201242,0.24014047619047635
201243,0.0
201244,0.0031501141745069487
201245,0.0
201246,0.0
201247,0.0
201248,0.0
201249,0.8315611111111111
201250,0.12343675639918068
201251,0.0
201252,0.0
201253,0.0
201254,0.0
201255,0.968018680004322
201256,0.07797184702445259
201257,0.14606376198897658
201258,0.14902311983607366
201259,0.025333333333333333
201260,0.0
201261,0.0
201262,0.0
201263,0.0
201264,1.0
201265,0.0
201266,0.0
201267,0.4407694703342604
201268,0.0
201269,0.0
201270,0.0
201271,0.7795723748473753
201272,0.7082615657808259
201273,0.7480084464577791
201274,0.7108895895217765
201275,0.1346965969131656
201276,0.0
201277,0.0
201278,0.0
201279,0.015096211317773145
201280,0.0
201281,0.02301393959610045
201282,0.0
201283,0.022394238776151418
201284,0.6733573342379232
201285,0.0
201286,0.06563227692838387
201287,1.0
201288,0.1346965969131656
201289,0.6907743678363879
201290,0.14606376198897658
201291,0.98
201292,0.9261386391884874
201293,0.0
201294,0.0031501141745069487
201295,0.022198139370843802
201296,0.0
201297,0.0
201298,0.30226999455066134
201299,0.0
201300,0.0
201301,0.0
201302,0.0
201303,0.034761899838114514
201304,0.0
201305,0.0
201306,0.0
201307,0.25901020671580277
201308,0.25901020671580277
201309,0.435121154255317
201310,0.0
201311,0.0
201312,0.0668744604623494
201313,0.1483179881751288
201314,0.0
201315,0.0
201316,0.0
201317,0.0
201318,0.0
201319,1.0
201320,0.48182072266026993
201321,0.7724768225357802
201322,0.0
201323,0.4096864135699364
201324,0.008286106077732582
201325,0.0
201326,0.0
201327,0.0
201328,0.0
201329,0.0
201330,0.0
201331,0.0
201332,0.6141364942450647
201333,0.0
201334,0.0
201335,0.3759086606935768
201336,0.0
201337,0.3883118186191986
201338,0.7926617236351422
201339,0.14902311983607366
201340,0.0
201341,0.06085128205128205
201342,0.0
201343,0.0024944968592090903
201344,0.7839936156862879
201345,0.0
201346,0.0
201347,0.0
201348,0.0
201349,0.0
201350,0.1981364809414761
201351,0.2784750117262533
201352,0.015096211317773145
201353,0.0775952380952381
201354,0.21529617498395726
201355,0.10417481503582234
201356,0.0501318709778009
201357,0.0
201358,0.0
201359,0.1346965969131656
201360,0.0
201361,0.4096864135699364
201362,0.0
201363,0.0
201364,0.0
201365,0.0
201366,0.0
201367,0.0
201368,0.0
201369,0.02456736534990005
201370,0.7239792810933341
201371,0.0
201372,0.7480084464577791
201373,0.1346965969131656
201374,0.0
201375,0.008443122123960279
201376,0.0
201377,0.0
201378,0.0
201379,1.0
201380,0.0
201381,0.4629251325293669
201382,0.0
201383,0.3093268481141271
201384,0.0
201385,0.0
201386,0.0
201387,0.308199157724944
201388,0.002866693892003694
201389,0.2148866809072026
201390,0.06191817382361357
201391,0.004324642595325812
201392,0.0501318709778009
201393,0.0
201394,0.022394238776151418
201395,0.0
201396,0.0
201397,0.0
201398,0.0
201399,0.7926617236351422
201400,0.0
201401,0.0
201402,0.0
201403,0.0
201404,0.0
201405,0.0
201406,0.5019955988455991
201407,0.0
201408,0.0
201409,0.0
201410,0.0
201411,0.0
201412,0.0012711136869329503
201413,0.308
201414,0.0
201415,0.0
201416,0.0
201417,0.0
201418,0.14902311983607366
201419,0.0
201420,0.37543552649189404
201421,0.25901020671580277
201422,0.4046951880550122
201423,0.2907563344223628
201424,0.5002572712059008
201425,0.009422004178753622
201426,0.0
201427,1.0
201428,0.3883118186191986
201429,0.0
201430,0.30846170362833236
201431,0.0
201432,0.0
201433,0.02316666666666667
201434,0.12123707031403934
201435,0.022440932208288515
201436,0.0
201437,0.0
201438,0.1981364809414761
201439,0.0
201440,0.0
201441,0.0
201442,0.12123707031403934
201443,0.7082615657808259
201444,0.0
201445,0.0
201446,0.0012711136869329503
201447,0.0
201448,0.002866693892003694
201449,0.0
201450,0.0
201451,0.0
201452,0.37272658895620664
201453,0.7660866963034374
201454,0.0
201455,0.0
201456,0.0
201457,0.3883118186191986
201458,0.9833830065359479
201459,0.22498509977294845
201460,0.3093268481141271
201461,0.7327374379263423
201462,0.1346965969131656
201463,0.0
201464,0.7660866963034374
201465,0.0
201466,0.0
201467,0.0
201468,0.0031501141745069487
201469,0.0
201470,0.0
201471,0.0
201472,0.308199157724944
201473,0.003509516028982537
201474,0.0
201475,0.0
201476,0.07841161258825105
201477,0.6141364942450647
201478,0.0
201479,0.1346965969131656
201480,0.0
201481,0.0
201482,0.0
201483,0.02301393959610045
201484,0.3094591850261457
201485,0.0
201486,0.7839936156862879
201487,0.06501569311333286
201488,0.0
201489,0.7346200982230097
201490,0.0
201491,0.0012711136869329503
201492,0.0
201493,0.05649919646697201
201494,0.22197967320729906
201495,0.21156087877032426
201496,0.0
201497,0.0
201498,0.0
201499,0.0
201500,0.0
201501,0.0
201502,0.33617489177489174
201503,0.0
201504,0.0
201505,0.0
201506,0.7480084464577791
201507,0.0
201508,0.0
201509,0.0
201510,0.0017759686467433522
201511,0.0
201512,0.0
201513,0.0
201514,0.0
201515,0.0
201516,0.006785539050300697
201517,0.11247983229161226
201518,0.7062004773004781
201519,0.004038095238095238
201520,1.0
201521,0.3883118186191986
201522,0.0
201523,0.6667839779923638
201524,0.7346200982230097
201525,0.0
201526,0.0
201527,0.0
201528,0.0
201529,0.1981364809414761
201530,0.3094591850261457
201531,0.0
201532,0.890283240534181
201533,0.1483179881751288
201534,0.0
201535,0.0
201536,0.14224582332272
201537,0.0
201538,0.1279398148412422
201539,0.8010176992658545
201540,0.994
201541,0.1346965969131656
201542,0.0
201543,0.0
201544,0.0
201545,0.0
201546,0.6920879022670143
201547,0.0
201548,0.0
201549,0.1346965969131656
201550,0.0
201551,0.0
201552,0.0
201553,0.0
201554,0.0
